title,url
C-Optimal Experimental Design Under a Weibull Regression Function with Decreasing Multivariate Responses,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313349
Robust Estimation of Mean and Other Measures of Central Tendency Based on Weighted Samples,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313720
Modifying Sampling Weights When New Population-Level Variables Are Available,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309604
Creating Proper Weights with Few PSUs: A Comparison of a GREG Adjustment to Calibration for National Health and Nutrition Examination Survey (NHANES) 2017-2018 Weights,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312829
Creating Sampling Weights Through an Iterative Raking Procedure,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312867
Assessment of Respondent-Driven Sampling Bootstrap Variance Estimators,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313362
Challenges Related to Regression Composite Estimation in Statistics Canada's Labour Force Survey,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313429
Bayesian Multi-Regional Clinical Trials Using Model Averaging,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311001
Hierarchical Spatial Modeling of Monotone West Antarctic Snow Density Curves,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311004
Reliable Rates and the Effect of Prior Information with an Application to the County Health Rankings and Roadmaps Program,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311104
"Computational Methods in Bayesian Disease Mapping: An Application to Chronic Lower Respiratory Disease (CLRD) Mortality in the U.S., 2000-2017",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312341
Learning Human Acquisition Preferences Through Inverse Bayesian Optimization,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313673
A Monotone Single-Index Model for Spatial Neuroimaging Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313886
The Chi-Square Test of Distance Correlation,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309814
Two-Sample Tests for Object Data with Repeated Measures,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312877
Fast Computational Algorithms for Large-Scale Distance and Kernel-Based Independence Testing,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313543
Confidence Intervals for Multiple Isotonic Regression and Other Monotone Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313639
Extrinsic Spherical Depth in Euclidean Space,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314057
Inference for the Area Under the Curve (AUC) in a Three-Level Clustered Data Setting,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312432
The Effect of Covariate-Dependent Correlations on the Efficiency of GEE Models for Clustered Binary Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312804
Joint Models for Multiple Ratings of a Discrete Diagnostic Test and Associated Auxiliary Variables,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312836
Exploration of Misspecification in Latent Class Trajectory Analysis and Growth Mixture Modeling: Correlation Structure Matters ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312913
Statistical Methods for Dealing with Missing Data in Longitudinal Studies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313184
An Intensive Longitudinal Functional Data with Multiple Time Scales,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313237
Multivariate Generalized Linear Model for Intensive Longitudinal Data with Incorporation of Outcome Variability as a Predictor,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313239
Kaplan-Meier Estimation for Correlated Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312454
Non-Parametric Inference in the Accelerated Failure Time Model Using Restricted Means,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312883
Influence Function-Based Empirical Likelihood Inference for Quantile Medical Costs with Censored Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313053
Evaluation of Joint Frailty Models in the Context of Recurrent Cardiovascular Events and Mortality Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313447
General Regression Model for Recurrent Event Data with Competing Terminal Events,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313505
A Comparison of Modeling Techniques to Predict Time to Recurrence of Early Stage Oral Squamous Cell Carcinoma,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313521
On the Nested Case-Control Design and Model Selection,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314045
Stratified Proportional Hazards Models for Multivariate Interval-Censored Data with Time-Dependent Covariates,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314058
Finding Genetic Modifiers Associating with Vascular Disease Severity in Williams Beuren Syndrome,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313500
"Distributed Learning from EHRs Across Multiple Sites for Zero-Inflated Count Outcomes, with Application to Understanding Risk Factors of Avoidable Hospitalization Admission",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313548
Learning Individualized Treatment Rules for Multiple-Domain Latent Outcomes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313749
Statistical Method for Small-Sample Inferences of Multi-Way Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313930
Estimating Individualized Treatment Rules for Multicategory Type 2 Diabetes Treatments Using Electronic Health Records,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313985
Quantifying Physical Activity with Smartphone Accelerometry,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314016
Mixture Cure Models with Time-Dependent Covariates  for Prediction of Survival Endpoint,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314062
Powerful and Robust Nonparametric Association Testing for Microbiome Data via a Zero-Inflated Quantile Approach,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313039
Quantifying and Association Testing of Microbiome Alpha Diversity,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313101
Complex Trait Genetics Through the Lens of Regulatory Networks,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313507
WINN: Drift Correction by White Noise Normalization for Metabolomic Studies.,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313539
Flexible Dynamic Models for Longitudinal Microbiome Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313647
Differential Abundance Analysis with Bayes Shrinkage Estimation of Variance (DASEV) for Zero-Inflated Proteomic and Metabolomic Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313987
Using an Estimated Sparse Two-Level Gene-Pathway Network for Quadratic Discriminant Analysis to Predict Breast Cancer Patients’ Treatment Responses,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314073
Sample Size Recalculation Methods for Three-Arm Non-Inferiority Trials,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309776
Deep Neural Networks Guided Hypothesis Testing Framework with Application to Sample Size Reassessment Adaptive Clinical Trials,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309874
Application of Bayesian Adaptive Randomization in a Clinical Trial for Pain Due to Osteoarthritis,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311107
New Covariate-Adaptive Randomization Procedure: Balancing Continuous and Discrete Covariates Simultaneously,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312599
Statistical Considerations of Data Transformation in Non-Inferiority Testing,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312879
Robust Blocked Response-Adaptive Randomization Designs,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313263
Integrated Multiple Adaptive Clinical Trial Design Involving Sample Size Re-Estimation and Response-Adaptive Randomization for Continuous and Binary Outcomes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313333
Adaptive Bayesian Clinical Trial Design for Improving Robustness to Sample Size Calculation Assumptions: A Simulation Study,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313576
Application of Modulated Markov Models and Modulated Renewal Process for Analyzing Clinical Trial Data with Non-Proportional Hazard,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311155
A Generalized Framework of Optimal Two-Stage Designs for Exploratory Basket Trials ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312189
Model-Based Dose Escalation Integrating Toxicities of Different Onset Time Frame,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312300
The Optimal Randomization Ratio in Time-to-Event Trials Is Not 1:1,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313861
Two-Stage Design for Single-Arm Phase II Cancer Clinical Trials with Two Alternative Primary Endpoints,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313980
A Flexible Framework to Estimate the Impact of Preplanned Dose Titrations on Delayed Response,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311136
Predicted Response Rate Differences of Antidepressants at End Point Among Patients Not Meeting Study Early Response,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312228
Exploring Heterogeneity of Treatment Response: Longitudinal Aspect,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313457
Modeling Considerations in a Dose-Finding Study for a Rare Disease Treatment,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313723
A Statistical Evaluation of Agreement Between Mobile Health Technology and Traditional Tools,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313769
Estimating Knots in Bilinear Spline Growth Mixture Models with Time-Invariant Covariates in the Framework of Individual Measurement Occasions,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313871
A Generalized Asymmetric Conditional Autoregressive Range Model,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312605
Bootstrap Prediction Intervals for FIGARCH Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312615
Data Driven Individualized Portfolio Recommendation,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312670
A Two-Pass Penalized Cross-Sectional Regression Framework for Conditional Linear Factor Models in Large Equity Data Sets,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313280
Enhanced Modeling and Parameter Estimation for Long-Horizon Return Predictability in Pure Jump Point Processes ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313331
Realized Volatility and Statistical Inference for Stochastic Volatility Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313551
Sufficient Dimension Reduction in Forecasting Macroeconomic Series Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311144
DISTANCE-BASED and RKHS-BASED DEPENDENCE METRICS in HIGH DIMENSION,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312224
Statistical Learning and Energy Statistics for High-Dimensional Time Series,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312274
Variational Approach to Variable Selection Through Cluster-Wise Algorithm,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312658
Principal Component Analysis Using Frequency Components of Multivariate Time Series,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313298
"Economic, Social, and Environmental Impact of Eliminating Vehicles in Central Business Districts",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313347
High-Dimensional Change Point Detection for Heteroscedastic Data Using Bootstrap,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313976
On Order Selection for ARFIMA and GARCH Processes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309601
Impact of Export and Import on Economic Growth: Time Series Evidence from India,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311061
Adaptive Inference for a Semiparametric GARCH Model,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312290
A Hidden Markov Chain Driven Integer ARCH Model,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312626
A Two Step Procedure for Testing Partial Parameter Stability in Cointegrated Regression Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313733
Mean Shrinkage Estimation for Diagonal Multivariate Natural Exponential Families,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312462
Variable Selection for Partially Linear Models via Bayesian Subset Modeling with Diffusing Prior,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312639
Estimation and Inference for Time-Varying Mediation Model with Binary Outcomes ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312738
Quantile Regression for Asynchronous Longitudinal Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313107
Robust Sufficient Dimension Reduction,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313194
Depth and Visualization for Sparse Multivariate Functional Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313255
Sampling Methods for the Concentration Parameter of the Dirichlet Process,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313713
Poisson Regression with Laplace Measurement Error,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313988
Similarity Evaluation of 3D Surface Topography Measurements in Additive Manufacturing,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309608
A Statistical Approach to High-Throughput Chemistry,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311113
A Hermite-Gaussian Based Radial Velocity Estimation Method,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313374
Monotone CDF Estimation for Binary Data by Kernel Regression and Evolution,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313583
Optimization of ReaxFF Parameters,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313832
Bayesian Modeling of Overdispersed Data with the Tilted Beta Binomial Distribution,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309613
Approximate Tail Probabilities of a Compound Logarithmic Distribution,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309807
Testing Equality of Means with Non-Symmetrically Spaced Percentiles,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312242
Unfolding the Instantaneous Effect of Each Probability Density Function/Process in a Mixture Probability Distribution/Process ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312597
Methods for Helping Users Avoid Extrapolation When Making Predictions with Statistical and Machine Learning Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313334
"Efficiency of Globally-Balanced, Gradient-Based Proposal Distributions in Metropolis-Hastings Algorithms",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309650
A Robust Bayesian Approach to Function Registration in R^1,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311041
Bayesian Model Diagnostics with Order Restrictions on Cell Probabilities,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312909
Large-Scale Simulations for Bayesian and Frequentist Estimation,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313957
A Formal MCMC Diagnostic for Bayesian Additive Regression Trees,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314068
Ultra-Fast Approximate Inference Using Variational Functional Mixed Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314077
Integration of Two RShiny Applications into the Growclusters Package with an Example Implementation,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311132
Modeling Strategies for Quantile Regression with Zero-Inflated Discrete Responses,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312314
A Method for Sparse Monothetic Clustering,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312861
Penalized Weibull Mixture Cure Models with High-Dimensional Predictors,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313133
Sum of Kronecker Products Representation for Spatial Covariance Matrices and Its Factorization,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313277
A Scalable Approach to Estimating the Rank of High-Dimensional Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313391
Using Publicly-Available Data to Assess an Organization’s Research Scope,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312764
"A Framework for Successful Statistical Consulting: A Concise, Field-Specific Handbook to Help Scientists Make Effective Use of Statistical Methods in Their Field",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313061
Methodological Challenges That Keep Us Statistically Sharp: Modeling Associations Between Repeated Patient and Physician Reported Outcomes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313078
"“But What About Interactions, Are Any of Those Significant?” Resolving the Collaborative Nightmares of Covariate Interactions Through Regularization",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313533
Goals for Statistics and Data Science Collaborations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313570
Evolving the Applied Statistics Value Proposition,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313709
People Are “Buggy”: Busting the Myths of Working with Other Humans,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313846
Shutter Plot: A Visual Display of Summary Statistics Over a Scatter Plot,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312460
A Visual Story of the COVID-19 Outbreak and How Misinformation Spreads,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313197
Two-Sample Testing for Latent Distance Graphs with Unknown Link Functions,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313395
Creating an Interactive Visualization of General Social Survey Data: From Start to Finished Product,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313559
Measuring the Significance of Text Source Using Visual Statistical Inference,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313682
Interactive Spatiotemporal Data Visualization of the U.S. Public Library Performance ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313868
APCoA: Covariate Adjusted Principal Coordinates Analysis,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313919
Fused-Lasso Regularized Cholesky Factors of Large Nonstationary Covariance Matrices of Longitudinal Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309738
Sparse Generalized Correlation Analysis and Thresholded Gradient Descent,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313168
Smooth Time-Varying Gaussian Graphical Models to Study Disease Progression,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313691
Tensor Mixture Model in High Dimensions,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313885
Robust Estimation of High-Dimensional Heavy Tailed Vector Autoregressive Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314011
Controlling Costs: Feature Selection on a Budget,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312275
On the Robustness of LASSO-Type Estimators to Covariance Misspecification,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312413
Sparse Group LASSO False Discovery Rate Path,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312529
Variable Selection with False Discovery Rate Control in Deep Neural Networks,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312542
The Complete Lasso Trade-Off Diagram: Above the Donoho–Tanner Phase Transition,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313105
Combination of Optical Character Recognition and Natural Language Processing to Identify Patients with Sleep Apnea in EHR Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311128
Flexible Feature Selection and Cluster Analysis for Heterogeneous Data with Application to a Diffusion Tensor Imaging Study,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312540
Genetic Algorithms for Feature Selection,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313379
Towards an Adaptive Algorithm for Online Substance Use Episode Detection,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313824
Common and Distinctive Pattern Analysis Between High-Dimensional Data Sets,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313827
Achieving Impact with Data Science and Machine Learning in Drug Development,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313959
Automatic Identification and Classification of Different Types of Otitis from Free-Text Pediatric Medical Notes: A Deep-Learning Approach,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314080
Uplift Modeling for Panel Data Using Switch Doubly Robust Method,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311077
Stepsize Selection in Langevin Monte Carlo via Coupling,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312743
Model Selection Criteria for Biological Networks by Using Loop-Based Multivariate Regression Adaptive Splines Model,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313090
Generalized Linear Models with Partially Mismatched Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313644
Numerical Tolerance for Spectral Decompositions of Random Matrices,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313766
Inference in Higher Order Spin Systems,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314020
Bringing Visual Inference to the Classroom,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309815
Teaching Ethics to Econometrics Students,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310957
Learning Design of Experiments Through a Flipped Classroom Experience,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311106
Context in the Classroom – Getting More Experts Involved Through Videos in Courses,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312814
How Can We Teach About Power If We Can’t Say “p<0.05”? ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313880
Lagrangian Spatio-Temporal Nonstationary Covariance Functions,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310980
DeepKriging: A Spatially Dependent Deep Neural Networks for Spatial Prediction,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311084
Uncertainty Quantification and Inference for Spatio-Temporal Forecasting via Echo State Mixture Density Networks with Relevance Propagation,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312431
Gaussian Processes and Boosting: An Impossible Marriage?,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312730
Hierarchical Sparse Cholesky Decomposition with Applications to High-Dimensional Spatio-Temporal Filtering,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312863
A Spectral Method for Non-Gridded Univariate and Multivariate Spatial Data Using Monte Carlo Integration,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312939
"Spatial Statistical Methods to Assess the Relationship Between Water Violations and Poverty at the County Level: In America, Who Has Access to Clean Water?",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312942
Multilevel Indicator Kriging for Non-Gaussian Random Fields,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313285
Bayesian Model Selection for Latent Group-Based Regression Effects and Heteroscedasticity in Linear Models with the R Package Slgf,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309845
An Adaptive Design for Variable Selection in Bayesian Modeling,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310999
A Comparison of Prior Elicitation Aggregation Using the Classical Method and SHELF,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312302
